X,Y,OBJECTID,ADDRESS_ID,STATUS,FULLADDRESS,XCOORD,YCOORD,WARD_2012,WARD_2022,WARD_CHANGE
-77.0013508979999,38.8780989420001,2944,156053,RETIRE,317 K STREET SE,399882.98,134473.25,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.00125144,38.878097412,2945,156054,RETIRE,321 K STREET SE,399891.61,134473.08,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.000881616,38.8782687550001,2946,156060,ACTIVE,335 K STREET SE,399923.7,134492.1,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-76.996563247,38.8749209170001,2947,308573,ACTIVE,1250 PATTERSON AVENUE SE,400298.42,134120.47,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.0158801009999,38.8986018410001,2948,242832,RETIRE,705 4TH STREET NW,398622.67,136749.35,Ward 2,Ward 6,FROM Ward 2 TO Ward 6
-76.9810269709999,38.8835950500001,2949,149645,ACTIVE,433 17TH STREET SE,401646.37,135083.53,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9833708159999,38.8845443500001,2950,150692,ACTIVE,334 15TH STREET SE,401442.99,135188.87,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.97764696,38.898041183,2951,76911,ACTIVE,711 18TH STREET NE,401939.24,136687.23,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981540964,38.8989243230001,2952,77263,ACTIVE,715 16TH STREET NE,401601.43,136785.19,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981366803,38.8921995480001,2953,148712,ACTIVE,1620 CONSTITUTION AVENUE NE,401616.69,136038.69,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981019084,38.891582149,2954,152319,ACTIVE,118 17TH STREET NE,401646.87,135970.16,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.983178577,38.891837867,2955,152322,RETIRE,1511 CONSTITUTION AVENUE NE,401459.52,135998.51,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981208325,38.887757042,2956,155781,ACTIVE,1642 INDEPENDENCE AVENUE SE,401630.54,135545.54,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-77.023343634,38.9115708140001,2957,225973,ACTIVE,802 RHODE ISLAND AVENUE NW,397975.61,138189.15,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0206282669999,38.9130390540001,2958,218697,ACTIVE,615 RHODE ISLAND AVENUE NW,398211.15,138352.08,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0201185609999,38.9148496380001,2959,218522,ACTIVE,1820 6TH STREET NW,398255.4,138553.06,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0202381829999,38.9109603570001,2960,218688,ACTIVE,604 Q STREET NW,398244.93,138121.32,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.017004076,38.906328601,2961,218213,ACTIVE,420 RIDGE STREET NW,398525.33,137607.1,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.017207335,38.906323797,2962,218216,ACTIVE,428 RIDGE STREET NW,398507.7,137606.57,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.017633642,38.9066157840001,2963,218233,ACTIVE,445 RIDGE STREET NW,398470.73,137638.99,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.017914172,38.913133999,2964,218453,ACTIVE,1718 NEW JERSEY AVENUE NW,398446.54,138362.57,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.017054235,38.9106976420001,2965,218803,ACTIVE,1536 NEW JERSEY AVENUE NW,398521.07,138092.1,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.017430023,38.9112830380001,2966,218209,ACTIVE,415 Q STREET NW,398488.49,138157.09,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.017481563,38.911286003,2967,218211,ACTIVE,417 Q STREET NW,398484.02,138157.42,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0191614569999,38.910317793,2968,218317,ACTIVE,1518 5TH STREET NW,398338.3,138049.97,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.018727954,38.9117104630001,2969,218358,ACTIVE,1611 5TH STREET NW,398375.93,138204.56,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0226652119999,38.9101446560001,2970,225637,ACTIVE,1513 8TH STREET NW,398034.41,138030.82,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.023218777,38.9101980570001,2971,225680,ACTIVE,1520 8TH STREET NW,397986.4,138036.76,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0232053569999,38.910411378,2972,225746,ACTIVE,1530 8TH STREET NW,397987.57,138060.44,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.022702883,38.910769198,2973,225773,ACTIVE,1537 8TH STREET NW,398031.16,138100.15,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.022702668,38.9108163110001,2974,225777,ACTIVE,1539 8TH STREET NW,398031.18,138105.38,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.023715588,38.9108618720001,2975,225794,ACTIVE,1549 9TH STREET NW,397943.33,138110.46,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.023708698,38.910944751,2976,225798,ACTIVE,1553 9TH STREET NW,397943.93,138119.66,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.022198579,38.9115583350001,2977,225817,ACTIVE,1610 7TH STREET NW,398074.92,138187.74,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.024220438,38.9107239410001,2978,225762,ACTIVE,1534 9TH STREET NW,397899.54,138095.16,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.02675513,38.9102892760001,2979,225667,ACTIVE,1519 11TH STREET NW,397679.69,138046.97,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.026755259,38.9103247690001,2980,225683,ACTIVE,1521 11TH STREET NW,397679.68,138050.91,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.026210957,38.9103870500001,2981,225692,ACTIVE,1522 10TH STREET NW,397726.89,138057.81,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.024200773,38.9105349500001,2982,225723,ACTIVE,1526 9TH STREET NW,397901.24,138074.18,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.024206124,38.9106743080001,2983,225755,ACTIVE,1532 9TH STREET NW,397900.78,138089.65,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-76.9949663629999,38.8763155390001,2984,308639,RETIRE,,400436.98,134275.29,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-76.9946855539999,38.877329602,2985,285828,ACTIVE,1102 8TH STREET SE,400461.34,134387.86,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-76.9928391299999,38.8769641230001,2986,285830,ACTIVE,1103 10TH STREET SE,400621.56,134347.3,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-76.995821851,38.877714487,2987,288879,ACTIVE,706 L STREET SE,400362.74,134430.58,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-76.994088091,38.8777074760001,2988,288997,ACTIVE,821 VIRGINIA AVENUE SE,400513.18,134429.81,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.006840812,38.8759979910001,2989,277920,RETIRE,1201 CUSHING PLACE SE,399406.6,134240.05,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.007227524,38.874427714,2990,278593,RETIRE,65 N STREET SE,399373.03,134065.74,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.001011042,38.878573327,2991,308421,ACTIVE,332 K STREET SE,399912.47,134525.91,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-76.995775528,38.873714396,2992,291853,ACTIVE,720 KENNON STREET SE,400366.78,133986.54,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-76.9936013179999,38.874855031,2993,292948,ACTIVE,1254 9TH STREET SE,400555.44,134113.17,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.003290165,38.8758978820001,2994,300402,ACTIVE,1200 NEW JERSEY AVENUE SE,399714.7,134228.92,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.012903437,38.8882555530001,2995,297683,ACTIVE,100 MARYLAND AVENUE SW,398880.72,135600.79,Ward 2,Ward 6,FROM Ward 2 TO Ward 6
-77.019562644,38.8933146320001,2996,305117,ACTIVE,565 PENNSYLVANIA AVENUE NW,398303.1,136162.49,Ward 2,Ward 6,FROM Ward 2 TO Ward 6
-77.0143982709999,38.8933352020001,2997,291712,ACTIVE,200 CONSTITUTION AVENUE NW,398751.12,136164.69,Ward 2,Ward 6,FROM Ward 2 TO Ward 6
-77.016534378,38.8939068600001,2998,301588,ACTIVE,301 C STREET NW,398565.82,136228.18,Ward 2,Ward 6,FROM Ward 2 TO Ward 6
-77.032302967,38.877483893,2999,300812,ACTIVE,1000 OHIO DRIVE SW,397197.23,134405.47,Ward 2,Ward 6,FROM Ward 2 TO Ward 6
-77.016544618,38.894321244,3000,279642,ACTIVE,300 INDIANA AVENUE NW,398564.94,136274.18,Ward 2,Ward 6,FROM Ward 2 TO Ward 6
-77.0156468919999,38.8954541700001,3001,285552,ACTIVE,441 4TH STREET NW,398642.84,136399.93,Ward 2,Ward 6,FROM Ward 2 TO Ward 6
-76.97865023,38.898429451,3002,286429,ACTIVE,1721 GALES PLACE NE,401852.2,136730.31,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.978595705,38.898421784,3003,286439,ACTIVE,1725 GALES PLACE NE,401856.93,136729.46,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9784332839999,38.8983985130001,3004,286461,ACTIVE,1737 GALES PLACE NE,401871.02,136726.88,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.978314772,38.898032841,3005,286469,ACTIVE,1744 GALES STREET NE,401881.31,136686.29,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.978361239,38.898383365,3006,289549,ACTIVE,1743 GALES PLACE NE,401877.27,136725.2,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.98180099,38.898202073,3007,295094,ACTIVE,647 16TH STREET NE,401578.89,136705.01,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9831010679999,38.899828187,3008,295836,ACTIVE,1507 BENNING ROAD NE,401466.08,136885.5,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.983380261,38.8885268670001,3009,286276,ACTIVE,1501 A STREET SE,401442.09,135630.96,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980055175,38.88882047,3010,289728,ACTIVE,1716 1/2 A STREET SE,401730.56,135663.61,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982701166,38.8974088430001,3011,289548,ACTIVE,601 15TH STREET NE,401500.82,136616.94,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9781472779999,38.8980129010001,3012,277583,ACTIVE,1756 GALES STREET NE,401895.84,136684.08,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979836145,38.8983045360001,3013,286389,ACTIVE,1660 GALES STREET NE,401749.33,136716.42,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980968581,38.8842940910001,3014,287865,ACTIVE,341 17TH STREET SE,401651.42,135161.13,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.977245836,38.897533755,3015,307401,ACTIVE,1827 GALES STREET NE,401974.05,136630.91,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981997053,38.885060868,3016,40911,ACTIVE,308 16TH STREET SE,401562.17,135246.23,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-77.018325631,38.906625316,3017,237508,ACTIVE,475 RIDGE STREET NW,398410.71,137640.06,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0185441419999,38.9058566890001,3018,237518,ACTIVE,471 M STREET NW,398391.74,137554.74,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.019207872,38.9079888580001,3019,238868,ACTIVE,1328 5TH STREET NW,398334.22,137791.44,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.01820134,38.912024848,3020,237290,ACTIVE,427 WARNER STREET NW,398421.61,138239.45,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.018377062,38.912032928,3021,237294,ACTIVE,435 WARNER STREET NW,398406.37,138240.35,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0202062929999,38.9143856040001,3022,238438,ACTIVE,1806 6TH STREET NW,398247.78,138501.55,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.020403432,38.914269452,3023,238444,ACTIVE,611 S STREET NW,398230.68,138488.66,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0201447859999,38.9150252960001,3024,238450,ACTIVE,1828 6TH STREET NW,398253.13,138572.56,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.020155713,38.914930257,3025,238452,ACTIVE,1824 6TH STREET NW,398252.18,138562.01,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0203908459999,38.9154190080001,3026,238456,ACTIVE,600 T STREET NW,398231.8,138616.27,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.020162284,38.914518394,3027,243137,ACTIVE,1810 6TH STREET NW,398251.6,138516.29,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.020178619,38.9151965390001,3028,243144,ACTIVE,1836 6TH STREET NW,398250.2,138591.57,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.01860378,38.913939957,3029,237247,ACTIVE,444 S STREET NW,398386.75,138452.05,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.019276702,38.91353159,3030,238761,ACTIVE,505 RHODE ISLAND AVENUE NW,398328.38,138406.73,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0193220099999,38.9135071700001,3031,238762,ACTIVE,507 RHODE ISLAND AVENUE NW,398324.45,138404.02,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.019398681,38.913483285,3032,238763,ACTIVE,509 RHODE ISLAND AVENUE NW,398317.8,138401.37,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.019253855,38.913893999,3033,238765,ACTIVE,1724 5TH STREET NW,398330.37,138446.96,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0196832569999,38.914342543,3034,238722,ACTIVE,1807 6TH STREET NW,398293.14,138496.76,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0196412289999,38.9149725030001,3035,238727,ACTIVE,1837 6TH STREET NW,398296.8,138566.69,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.019247384,38.914269378,3036,238731,ACTIVE,505 S STREET NW,398330.94,138488.63,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.015834089,38.905799615,3037,237708,ACTIVE,313 M STREET NW,398626.8,137548.36,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0159365969999,38.9058613080001,3038,237710,ACTIVE,1203 4TH STREET NW,398617.91,137555.21,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0159314209999,38.905917521,3039,237711,ACTIVE,1205 4TH STREET NW,398618.36,137561.45,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.015715369,38.906983778,3040,237700,ACTIVE,1252 NEW JERSEY AVENUE NW,398637.12,137679.81,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0174085259999,38.9058779440001,3041,237440,ACTIVE,435 M STREET NW,398490.24,137557.08,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.017306601,38.906320179,3042,237447,ACTIVE,432 RIDGE STREET NW,398499.09,137606.17,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0169398039999,38.9070717990001,3043,237450,ACTIVE,420 N STREET NW,398530.92,137689.6,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.016345988,38.905826749,3044,237465,ACTIVE,401 M STREET NW,398582.4,137551.38,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.01638787,38.9059600670001,3045,237471,ACTIVE,1206 4TH STREET NW,398578.77,137566.18,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.017144538,38.9098380520001,3046,237417,ACTIVE,413 P STREET NW,398513.22,137996.68,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.019468387,38.912446324,3047,238787,ACTIVE,512 R STREET NW,398311.73,138286.26,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.019579187,38.9120084100001,3048,238798,ACTIVE,1631 6TH STREET NW,398302.11,138237.65,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0191723039999,38.9120641490001,3049,238803,ACTIVE,1628 5TH STREET NW,398337.4,138243.83,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.019625216,38.910416808,3050,238835,ACTIVE,1529 6TH STREET NW,398298.08,138060.97,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.019678383,38.9087995310001,3051,238846,ACTIVE,1403 6TH STREET NW,398293.43,137881.44,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.017984185,38.9132285760001,3052,237222,RETIRE,1722 NEW JERSEY AVENUE NW,398440.47,138373.07,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.016831586,38.910182397,3053,237408,ACTIVE,1516 NEW JERSEY AVENUE NW,398540.37,138034.9,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0168600979999,38.909833409,3054,237413,ACTIVE,405 P STREET NW,398537.89,137996.16,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.017883807,38.9129734750001,3055,237223,ACTIVE,1710 NEW JERSEY AVENUE NW,398449.17,138344.75,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.018511244,38.913255969,3056,237234,RETIRE,438 RHODE ISLAND AVENUE NW,398394.76,138376.12,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.018461096,38.9132920100001,3057,237235,RETIRE,436 RHODE ISLAND AVENUE NW,398399.11,138380.12,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.017762099,38.911329111,3058,237251,ACTIVE,423 Q STREET NW,398459.69,138162.21,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.018076061,38.911327441,3059,237254,ACTIVE,435 Q STREET NW,398432.46,138162.03,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.018499557,38.9113173760001,3060,237262,ACTIVE,451 Q STREET NW,398395.73,138160.92,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.018731192,38.911745866,3061,237274,ACTIVE,1613 5TH STREET NW,398375.65,138208.49,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0187100909999,38.912180612,3062,237281,ACTIVE,1627 5TH STREET NW,398377.49,138256.75,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.016554411,38.909197464,3063,242899,ACTIVE,1418 NEW JERSEY AVENUE NW,398564.39,137925.56,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0191807259999,38.9090840970001,3064,243098,ACTIVE,1414 5TH STREET NW,398336.6,137913.02,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.016053443,38.9076490890001,3065,242901,RETIRE,1302 NEW JERSEY AVENUE NW,398607.81,137753.67,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0201686509999,38.905228628,3066,238635,ACTIVE,1136 6TH STREET NW,398250.82,137485.05,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.02013111,38.9053862810001,3067,238648,ACTIVE,1142 6TH STREET NW,398254.08,137502.55,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.021594331,38.9037029890001,3068,238654,ACTIVE,1021 7TH STREET NW,398127.12,137315.72,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.017838319,38.9108949870001,3069,237406,ACTIVE,432 Q STREET NW,398453.07,138114.02,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.019150397,38.914643961,3070,238736,ACTIVE,1812 5TH STREET NW,398339.36,138530.21,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0191563289999,38.9144037070001,3071,238741,ACTIVE,1802 5TH STREET NW,398338.84,138503.54,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.021172153,38.9052792580001,3072,242897,ACTIVE,628 M STREET NW,398163.78,137490.69,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.023188562,38.908048582,3073,239907,ACTIVE,1326 8TH STREET NW,397988.96,137798.15,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.026761543,38.9138609020001,3074,239270,ACTIVE,1745 11TH STREET NW,397679.25,138443.45,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.026458195,38.913907904,3075,239279,ACTIVE,1008 S STREET NW,397705.56,138448.66,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0261681379999,38.9137280730001,3076,239281,ACTIVE,1734 10TH STREET NW,397730.71,138428.69,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0195475259999,38.9142832910001,3077,238745,ACTIVE,515 S STREET NW,398304.91,138490.18,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.019162991,38.914739357,3078,238746,ACTIVE,1816 5TH STREET NW,398338.27,138540.8,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0184578929999,38.914282117,3079,238754,ACTIVE,439 S STREET NW,398399.41,138490.03,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0187219429999,38.914284417,3080,238758,ACTIVE,449 S STREET NW,398376.51,138490.29,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0187374989999,38.9146859160001,3081,242991,ACTIVE,1817 5TH STREET NW,398375.17,138534.86,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.017506426,38.91205297,3082,237300,ACTIVE,1630 NEW JERSEY AVENUE NW,398481.88,138242.56,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.017754076,38.9119852800001,3083,237304,ACTIVE,409 WARNER STREET NW,398460.4,138235.05,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0181388839999,38.911717943,3084,237317,ACTIVE,428 WARNER STREET NW,398427.02,138205.38,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0181750259999,38.9123761770001,3085,237365,ACTIVE,440 R STREET NW,398423.9,138278.45,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.016898722,38.9103178720001,3086,237394,ACTIVE,1524 NEW JERSEY AVENUE NW,398534.55,138049.94,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0235719299999,38.9084331620001,3087,279953,ACTIVE,810 O STREET NW,397955.72,137840.85,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.020132584,38.9114219630001,3088,238507,ACTIVE,1606 6TH STREET NW,398254.1,138172.56,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.020133146,38.911372327,3089,238508,ACTIVE,1604 6TH STREET NW,398254.05,138167.05,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.020559019,38.9124105540001,3090,238521,ACTIVE,612 R STREET NW,398217.14,138282.31,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0204987129999,38.912398764,3091,238522,ACTIVE,610 R STREET NW,398222.37,138281,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.020780009,38.911467702,3092,238540,ACTIVE,1607 MARION STREET NW,398197.95,138177.65,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.020555711,38.91093643,3093,238565,ACTIVE,614 Q STREET NW,398217.39,138118.67,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.02049945,38.9109514830001,3094,238566,ACTIVE,612 Q STREET NW,398222.27,138120.34,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0201237969999,38.9109294780001,3095,238575,ACTIVE,1540 6TH STREET NW,398254.85,138117.89,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.020347628,38.9098385290001,3096,238580,ACTIVE,607 P STREET NW,398235.41,137996.79,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.020413811,38.909843472,3097,238581,ACTIVE,609 P STREET NW,398229.67,137997.34,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0208096229999,38.9098259260001,3098,238593,ACTIVE,621 P STREET NW,398195.34,137995.4,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0205419119999,38.913065644,3099,238474,ACTIVE,611 RHODE ISLAND AVENUE NW,398218.64,138355.03,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0256421889999,38.9139179050001,3100,239684,ACTIVE,944 S STREET NW,397776.33,138449.75,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0243216069999,38.9139161160001,3101,239693,ACTIVE,906 S STREET NW,397890.86,138449.52,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0242106489999,38.9134758110001,3102,239700,ACTIVE,1710 9TH STREET NW,397900.47,138400.64,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.026723641,38.913331941,3103,239259,ACTIVE,1723 11TH STREET NW,397682.52,138384.73,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.020725585,38.910668672,3104,238621,ACTIVE,1537 MARION STREET NW,398202.65,138088.95,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.015491147,38.9054980610001,3105,237724,ACTIVE,302 M STREET NW,398656.54,137514.88,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.015850155,38.9054646820001,3106,237726,ACTIVE,314 M STREET NW,398625.4,137511.18,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0154322069999,38.905375645,3107,237729,ACTIVE,301 NEW YORK AVENUE NW,398661.65,137501.29,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.017429168,38.9054232890001,3108,237550,ACTIVE,428 M STREET NW,398488.44,137506.61,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0197050629999,38.904376427,3109,238880,ACTIVE,519 L STREET NW,398291.01,137390.44,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.019611195,38.9047125440001,3110,238885,ACTIVE,1111 6TH STREET NW,398299.16,137427.75,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.019644887,38.9048122610001,3111,238887,ACTIVE,1115 6TH STREET NW,398296.24,137438.82,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.019433507,38.905459997,3112,238894,ACTIVE,510 M STREET NW,398314.59,137510.72,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.019178101,38.9048936840001,3113,238908,ACTIVE,1116 5TH STREET NW,398336.73,137447.85,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.020724999,38.911825793,3114,238498,ACTIVE,1621 MARION STREET NW,398202.73,138217.4,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0207255889999,38.9118719160001,3115,238499,ACTIVE,1623 MARION STREET NW,398202.68,138222.52,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0245939279999,38.9128326260001,3116,239620,ACTIVE,913 R STREET NW,397867.21,138329.25,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.024649966,38.9135033750001,3117,239654,ACTIVE,909 FRENCH STREET NW,397862.37,138403.71,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0248452989999,38.913527926,3118,239657,ACTIVE,915 FRENCH STREET NW,397845.43,138406.44,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.025086532,38.913904153,3119,239670,ACTIVE,928 S STREET NW,397824.52,138448.21,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
